time,combination,permutation,Indiana,Illinois,Iowa,Maryland,Michigan,Michigan State,Minnesota,Nebraska,Northwestern,OSU,Penn State,Purdue,Rutgers,Wisconsin,probability
1441349028.246223,4,32,1,2,3,4,1,5,6,7,8,11,9,10,13,12,.00029783707577735186
1441349028.246339,4,146,1,2,3,4,1,5,6,7,10,8,9,11,13,12,.0003078118897974491
1441349028.246399,4,152,1,2,3,4,1,5,6,7,11,8,9,10,13,12,.000821419176645577
1441349028.246616,4,536,1,2,3,4,1,5,6,7,11,10,9,13,8,12,.001007122453302145
1441349028.247138,4,1472,1,2,3,4,1,5,6,8,11,7,9,10,13,12,.001123064779676497
1441349028.247474,4,1984,1,2,3,4,1,5,6,13,11,7,9,10,8,12,.0012260412331670523
1441349028.253961,4,16389,1,2,3,4,1,5,12,7,11,6,9,13,8,10,.0013642878038808703
1441349028.255468,4,19623,1,2,3,4,1,5,12,8,11,6,9,10,13,7,.001688608666881919
1441349028.255785,4,20135,1,2,3,4,1,5,12,13,11,6,9,10,8,7,.0018434412777423859
1441349028.480053,4,363032,1,2,3,5,1,4,6,7,11,8,9,10,13,12,.002422031480818987
1441349028.480316,4,363416,1,2,3,5,1,4,6,7,11,10,9,13,8,12,.002969595370814204
1441349028.480745,4,364352,1,2,3,5,1,4,6,8,11,7,9,10,13,12,.003311462001875043
1441349028.481,4,364864,1,2,3,5,1,4,6,13,11,7,9,10,8,12,.0036150983069092035
1441349028.486967,4,379269,1,2,3,5,1,4,12,7,11,6,9,13,8,10,.004022730980068445
1441349028.488521,4,382503,1,2,3,5,1,4,12,8,11,6,9,10,13,7,.004979020915925503
1441349028.488879,4,383015,1,2,3,5,1,4,12,13,11,6,9,10,8,7,.005435559432953596
1441349028.503322,4,419589,1,2,3,12,1,4,5,7,11,6,9,13,8,10,.00552635733038187
1441349028.504846,4,422823,1,2,3,12,1,4,5,8,11,6,9,10,13,7,.006840092595666647
1441349028.505167,4,423335,1,2,3,12,1,4,5,13,11,6,9,10,8,7,.00746727641671896
1441349028.536115,4,450549,1,2,3,12,1,4,6,5,11,7,9,13,8,10,.007681739050894976
1441349028.537623,4,453567,1,2,3,12,1,4,6,5,11,10,9,13,8,7,.008526288904249668
1441349028.738463,4,782469,1,2,3,12,1,5,4,7,11,6,9,13,8,10,.0091140978038311
1441349028.740275,4,785703,1,2,3,12,1,5,4,8,11,6,9,10,13,7,.011280718259513378
1441349028.740723,4,786215,1,2,3,12,1,5,4,13,11,6,9,10,8,7,.012315075844526291
1441349030.496082,4,3629336,1,2,4,3,1,5,6,7,11,10,9,13,8,12,.013207422569394112
1441349030.496581,4,3630272,1,2,4,3,1,5,6,8,11,7,9,10,13,12,.014727892354130745
1441349030.496841,4,3630784,1,2,4,3,1,5,6,13,11,7,9,10,8,12,.016078326851129532
1441349030.502825,4,3645189,1,2,4,3,1,5,12,7,11,6,9,13,8,10,.0178912952542305
1441349030.504374,4,3648423,1,2,4,3,1,5,12,8,11,6,9,10,13,7,.022144446149468422
1441349030.504726,4,3648935,1,2,4,3,1,5,12,13,11,6,9,10,8,7,.024174924939870834
1441349031.191148,4,4762767,1,2,6,3,1,5,12,4,11,10,9,13,8,7,.025021091103553772
1441349031.199353,4,4782855,1,2,9,3,1,5,12,4,11,10,6,13,8,7,.026544714346528053
1441349330.748401,4,482650023,2,1,4,3,2,5,12,8,11,6,9,10,13,7,.027260148897767067
1441349330.748765,4,482650535,2,1,4,3,2,5,12,13,11,6,9,10,8,7,.02975969947874546
1441349331.446146,4,483764367,2,1,6,3,2,5,12,4,11,10,9,13,8,7,.03080133907496929
1441349331.454725,4,483784455,2,1,9,3,2,5,12,4,11,10,6,13,8,7,.032676950097084045
1441349937.297023,4,1447951655,2,4,12,1,2,5,3,13,11,6,9,10,8,7,.033569011837244034
1441349955.380456,4,1476941223,3,2,4,1,3,5,12,8,11,6,9,10,13,7,.03615976870059967
1441349955.380802,4,1476941735,3,2,4,1,3,5,12,13,11,6,9,10,8,7,.039475347846746445
1441349956.093401,4,1478055567,3,2,6,1,3,5,12,4,11,10,9,13,8,7,.04085705801844597
1441349956.101423,4,1478075655,3,2,9,1,3,5,12,4,11,10,6,13,8,7,.04334498569369316
1441349258.951898,50,25,1,2,3,4,5,6,7,8,5,10,9,11,12,13,6063482942408882e-20
1441349258.951978,50,26,1,2,3,4,5,6,7,8,5,10,9,11,13,12,.00062062859069556
1441349258.952066,50,32,1,2,3,4,5,6,7,8,5,11,9,10,13,12,.0011179610155522823
1441349258.952365,50,536,1,2,3,4,5,6,7,11,5,10,9,13,8,12,.0012201016070321202
1441349258.952452,50,544,1,2,3,4,5,6,7,13,5,11,9,10,8,12,.0012204693630337715
1441349258.95285,50,1269,1,2,3,4,5,6,12,7,5,11,9,13,8,10,.001542000100016594
1441349258.953254,50,1989,1,2,3,4,5,6,12,11,5,7,9,13,8,10,.0018766196444630623
1441349258.954548,50,4503,1,2,3,4,5,6,12,8,5,11,9,10,13,7,.0019085669191554189
1441349258.954958,50,5007,1,2,3,4,5,6,12,11,5,10,9,13,8,7,.002082940423861146
1441349258.955061,50,5015,1,2,3,4,5,6,12,13,5,11,9,10,8,7,.002083568135276437
1441349258.961899,50,19503,1,2,3,4,5,8,12,11,5,6,9,10,13,7,.002115606563165784
1441349258.962174,50,19741,1,2,3,4,5,11,12,8,5,6,9,10,13,7,.0023664284963160753
1441349258.962431,50,20131,1,2,3,4,5,11,12,13,5,6,9,10,8,7,.0025834119878709316
1441349258.979243,50,60061,1,2,3,4,11,5,12,8,11,6,9,10,13,7,.002913819858804345
1441349258.979559,50,60451,1,2,3,4,11,5,12,13,11,6,9,10,8,7,.003180994652211666
1441349259.165977,50,362912,1,2,3,5,4,6,7,8,4,11,9,10,13,12,.003866584040224552
1441349259.166415,50,363416,1,2,3,5,4,6,7,11,4,10,9,13,8,12,.004219848662614822
1441349259.166517,50,363424,1,2,3,5,4,6,7,13,4,11,9,10,8,12,.0042211213149130344
1441349259.166911,50,364149,1,2,3,5,4,6,12,7,4,11,9,13,8,10,.005333167500793934
1441349259.167344,50,364869,1,2,3,5,4,6,12,11,4,7,9,13,8,10,.006490485742688179
1441349259.1686,50,367383,1,2,3,5,4,6,12,8,4,11,9,10,13,7,.006600977852940559
1441349259.169007,50,367887,1,2,3,5,4,6,12,11,4,10,9,13,8,7,.007204065565019846
1441349259.169106,50,367895,1,2,3,5,4,6,12,13,4,11,9,10,8,7,.007206237409263849
1441349259.175917,50,382383,1,2,3,5,4,8,12,11,4,6,9,10,13,7,.007317044772207737
1441349259.176176,50,382621,1,2,3,5,4,11,12,8,4,6,9,10,13,7,.008184540085494518
1441349259.176434,50,383011,1,2,3,5,4,11,12,13,4,6,9,10,8,7,.008934998884797096
1441349259.203614,50,409509,1,2,3,12,4,5,6,7,4,11,9,13,8,10,.009796791709959507
1441349259.204186,50,410229,1,2,3,12,4,5,6,11,4,7,9,13,8,10,.011922731064260006
1441349259.205549,50,412743,1,2,3,12,4,5,6,8,4,11,9,10,13,7,.012125701643526554
1441349259.20596,50,413247,1,2,3,12,4,5,6,11,4,10,9,13,8,7,.01323354709893465
1441349259.206077,50,413255,1,2,3,12,4,5,6,13,4,11,9,10,8,7,.013237536884844303
1441349259.258938,50,498927,1,2,3,12,4,11,6,5,4,10,9,13,8,7,.014015554450452328
1441349259.49656,50,861807,1,2,3,12,11,4,6,5,11,10,9,13,8,7,.014712744392454624
1441349259.666324,50,1148703,1,2,3,12,5,11,4,8,5,6,9,10,13,7,.01580888219177723
1441349259.666689,50,1149093,1,2,3,12,5,11,4,13,5,6,9,10,8,7,.01725843735039234
1441349259.702077,50,1189023,1,2,3,12,11,5,4,8,11,6,9,10,13,7,.019465718418359756
1441349259.702445,50,1189413,1,2,3,12,11,5,4,13,11,6,9,10,8,7,.02125057764351368
1441349261.244936,50,3630789,1,2,4,3,5,6,12,11,5,7,9,13,8,10,.02461002767086029
1441349261.246305,50,3633303,1,2,4,3,5,6,12,8,5,11,9,10,13,7,.025028981268405914
1441349261.246756,50,3633807,1,2,4,3,5,6,12,11,5,10,9,13,8,7,.027315713465213776
1441349261.246881,50,3633815,1,2,4,3,5,6,12,13,5,11,9,10,8,7,.027323948219418526
1441349261.253229,50,3648303,1,2,4,3,5,8,12,11,5,6,9,10,13,7,.027744103223085403
1441349261.253548,50,3648541,1,2,4,3,5,11,12,8,5,6,9,10,13,7,.031033389270305634
1441349261.253815,50,3648931,1,2,4,3,5,11,12,13,5,6,9,10,8,7,.033878911286592484
1441349261.288204,50,3688861,1,2,4,3,11,5,12,8,11,6,9,10,13,7,.038211889564991
1441349261.288528,50,3689251,1,2,4,3,11,5,12,13,11,6,9,10,8,7,.041715625673532486
1441349262.234464,50,5165965,1,2,6,3,11,5,12,4,11,10,9,13,8,7,.04317575320601463
1441349262.242861,50,5186053,1,2,9,3,11,5,12,4,11,10,6,13,8,7,.04580487310886383
1441353257.544677,51,25,1,2,3,4,5,6,7,8,10,5,9,11,12,13,53106377890799195e-21
1441353257.544747,51,26,1,2,3,4,5,6,7,8,10,5,9,11,13,12,.0005435709608718753
1441353257.544809,51,32,1,2,3,4,5,6,7,8,11,5,9,10,13,12,.0014505601720884442
1441353257.545068,51,544,1,2,3,4,5,6,7,13,11,5,9,10,8,12,.0015835652593523264
1441353257.545415,51,1269,1,2,3,4,5,6,12,7,11,5,9,13,8,10,.0020007530692964792
1441353257.546903,51,4503,1,2,3,4,5,6,12,8,11,5,9,10,13,7,.002476375550031662
1441353257.547223,51,5015,1,2,3,4,5,6,12,13,11,5,9,10,8,7,.0027034408412873745
1441353257.564774,51,44823,1,2,3,4,6,5,12,8,11,6,9,10,13,7,.0030617713928222656
1441353257.565102,51,45335,1,2,3,4,6,5,12,13,11,6,9,10,8,7,.0033425127621740103
1441353257.594173,51,65451,1,2,3,4,10,5,12,9,11,10,6,13,8,7,.0034884903579950333
1441353257.779323,51,362912,1,2,3,5,4,6,7,8,11,4,9,10,13,12,.0037291396874934435
1441353257.779654,51,363424,1,2,3,5,4,6,7,13,11,4,9,10,8,12,.0040710740722715855
1441353257.780056,51,364149,1,2,3,5,4,6,12,7,11,4,9,13,8,10,.005143590737134218
1441353257.781524,51,367383,1,2,3,5,4,6,12,8,11,4,9,10,13,7,.006366335321217775
1441353257.781858,51,367895,1,2,3,5,4,6,12,13,11,4,9,10,8,7,.006950079463422298
1441353257.820544,51,409311,1,2,3,12,4,5,6,7,11,4,8,10,13,9,.00719864759594202
1441353257.820731,51,409503,1,2,3,12,4,5,6,7,11,4,9,10,8,13,.007362258154898882
1441353257.820839,51,409509,1,2,3,12,4,5,6,7,11,4,9,13,8,10,.009448546916246414
1441353257.822388,51,412743,1,2,3,12,4,5,6,8,11,4,9,10,13,7,.011694672517478466
1441353257.82272,51,413255,1,2,3,12,4,5,6,13,11,4,9,10,8,7,.012766986154019833
1441353258.079864,51,775623,1,2,3,12,5,4,6,8,11,5,9,10,13,7,.013413126580417156
1441353258.080286,51,776135,1,2,3,12,5,4,6,13,11,5,9,10,8,7,.014643009752035141
1441353258.139404,51,861801,1,2,3,12,10,4,6,5,11,10,9,13,8,7,.016656244173645973
1441353258.316896,51,1139015,1,2,3,12,5,6,4,13,11,5,9,10,8,7,.018060283735394478
1441353258.3548,51,1178823,1,2,3,12,6,5,4,8,11,6,9,10,13,7,.020454104989767075
1441353258.355282,51,1179335,1,2,3,12,6,5,4,13,11,6,9,10,8,7,.02232959307730198
1441353258.362462,51,1194417,1,2,3,12,10,5,4,9,11,10,6,13,8,7,.02330479957163334
1441353260.004033,51,3630069,1,2,4,3,5,6,12,7,11,5,9,13,8,10,.026237910613417625
1441353260.005798,51,3633303,1,2,4,3,5,6,12,8,11,5,9,10,13,7,.03247523307800293
1441353260.006129,51,3633815,1,2,4,3,5,6,12,13,11,5,9,10,8,7,.03545296937227249
1441353260.043587,51,3673623,1,2,4,3,6,5,12,8,11,6,9,10,13,7,.04015212133526802
1441353260.043933,51,3674135,1,2,4,3,6,5,12,13,11,6,9,10,8,7,.043833766132593155
1441353260.053351,51,3694251,1,2,4,3,10,5,12,9,11,10,6,13,8,7,.04574812576174736
1441353261.062675,51,5165955,1,2,6,3,10,5,12,4,11,10,9,13,8,7,.04887910932302475
1441353261.071833,51,5186043,1,2,9,3,10,5,12,4,11,10,6,13,8,7,.051855530589818954
1441357241.3944,52,49,1,2,3,4,5,6,7,8,10,11,5,9,12,13,1188453461509198e-20
1441357241.39447,52,50,1,2,3,4,5,6,7,8,10,11,5,9,13,12,.00012164431245764717
1441357241.39453,52,56,1,2,3,4,5,6,7,8,11,10,5,9,13,12,.00018020895367953926
1441357241.394614,52,109,1,2,3,4,5,6,7,8,11,12,5,10,13,9,.00031148476409725845
1441357241.394735,52,248,1,2,3,4,5,6,7,9,11,8,5,10,13,12,.00031367421615868807
1441357241.394877,52,488,1,2,3,4,5,6,7,9,11,10,5,13,8,12,.00038458843482658267
1441357241.395229,52,1071,1,2,3,4,5,6,12,7,11,8,5,10,13,9,.00042171441600658
1441357241.395377,52,1311,1,2,3,4,5,6,12,7,11,10,5,13,8,9,.0005170539952814579
1441357241.395877,52,2391,1,2,3,4,5,6,12,8,11,7,5,10,13,9,.0005765785463154316
1441357241.39605,52,2685,1,2,3,4,5,6,12,9,11,7,5,13,8,10,.0005915297078900039
1441357241.396194,52,2759,1,2,3,4,5,6,12,13,11,7,5,10,8,9,.0006294463528320193
1441357241.397198,52,4959,1,2,3,4,5,6,12,9,11,10,5,13,8,7,.0006565640214830637
1441357241.406153,52,24519,1,2,3,4,5,8,12,9,11,6,5,10,13,7,.0006668608402833343
1441357241.413395,52,40376,1,2,3,4,6,5,7,8,11,10,6,9,13,12,.0008887169533409178
1441357241.413539,52,40429,1,2,3,4,6,5,7,8,11,12,6,10,13,9,.0015361156547442079
1441357241.413661,52,40568,1,2,3,4,6,5,7,9,11,8,6,10,13,12,.0015469130594283342
1441357241.413863,52,40808,1,2,3,4,6,5,7,9,11,10,6,13,8,12,.0018966334173455834
1441357241.414167,52,41391,1,2,3,4,6,5,12,7,11,8,6,10,13,9,.002079723170027137
1441357241.41431,52,41631,1,2,3,4,6,5,12,7,11,10,6,13,8,9,.0025498992763459682
1441357241.435629,52,42711,1,2,3,4,6,5,12,8,11,7,6,10,13,9,.0028434498235583305
1441357241.436044,52,43005,1,2,3,4,6,5,12,9,11,7,6,13,8,10,.0029171828646212816
1441357241.436156,52,43079,1,2,3,4,6,5,12,13,11,7,6,10,8,9,.003104172646999359
1441357241.43735,52,45279,1,2,3,4,6,5,12,9,11,10,6,13,8,7,.003237905679270625
1441357241.632288,52,363368,1,2,3,5,4,6,7,9,11,10,4,13,8,12,.0037477302830666304
1441357241.632744,52,363951,1,2,3,5,4,6,12,7,11,8,4,10,13,9,.004109513945877552
1441357241.633005,52,364191,1,2,3,5,4,6,12,7,11,10,4,13,8,9,.005038577597588301
1441357241.653702,52,365271,1,2,3,5,4,6,12,8,11,7,4,10,13,9,.00561863137409091
1441357241.654087,52,365565,1,2,3,5,4,6,12,9,11,7,4,13,8,10,.005764327012002468
1441357241.654195,52,365639,1,2,3,5,4,6,12,13,11,7,4,10,8,9,.006133817136287689
1441357241.655337,52,367839,1,2,3,5,4,6,12,9,11,10,4,13,8,7,.00639807153493166
1441357241.663697,52,387399,1,2,3,5,4,8,12,9,11,6,4,10,13,7,.006498411297798157
1441357241.673485,52,409311,1,2,3,12,4,5,6,7,11,8,4,10,13,9,.007548993919044733
1441357241.673686,52,409551,1,2,3,12,4,5,6,7,11,10,4,13,8,9,.009255641140043736
1441357241.674254,52,410631,1,2,3,12,4,5,6,8,11,7,4,10,13,9,.010321171954274178
1441357241.674433,52,410925,1,2,3,12,4,5,6,9,11,7,4,13,8,10,.010588809847831726
1441357241.674521,52,410999,1,2,3,12,4,5,6,13,11,7,4,10,8,9,.011267546564340591
1441357241.675563,52,413199,1,2,3,12,4,5,6,9,11,10,4,13,8,7,.01175297237932682
1441357241.947175,52,814125,1,2,3,12,6,4,5,9,11,7,6,13,8,10,.011816712096333504
1441357241.947371,52,814199,1,2,3,12,6,4,5,13,11,7,6,10,8,9,.012574154883623123
1441357241.948586,52,816399,1,2,3,12,6,4,5,9,11,10,6,13,8,7,.013115870766341686
1441357242.195713,52,1175391,1,2,3,12,6,5,4,7,11,8,6,10,13,9,.01389355305582285
1441357242.195957,52,1175631,1,2,3,12,6,5,4,7,11,10,6,13,8,9,.017034554854035378
1441357242.196574,52,1176711,1,2,3,12,6,5,4,8,11,7,6,10,13,9,.0189956147223711
1441357242.1968,52,1177005,1,2,3,12,6,5,4,9,11,7,6,13,8,10,.01948818564414978
1441357242.196894,52,1177079,1,2,3,12,6,5,4,13,11,7,6,10,8,9,.020737364888191223
1441357242.197983,52,1179279,1,2,3,12,6,5,4,9,11,10,6,13,8,7,.021630769595503807
1441357243.753245,52,3669608,1,2,4,3,6,5,7,9,11,10,6,13,8,12,.024872485548257828
1441357243.753704,52,3670191,1,2,4,3,6,5,12,7,11,8,6,10,13,9,.027273526415228844
1441357243.753871,52,3670431,1,2,4,3,6,5,12,7,11,10,6,13,8,9,.033439427614212036
1441357243.75439,52,3671511,1,2,4,3,6,5,12,8,11,7,6,10,13,9,.037289053201675415
1441357243.754587,52,3671805,1,2,4,3,6,5,12,9,11,7,6,13,8,10,.03825599327683449
1441357243.754678,52,3671879,1,2,4,3,6,5,12,13,11,7,6,10,8,9,.04070817679166794
1441357243.75561,52,3674079,1,2,4,3,6,5,12,9,11,10,6,13,8,7,.04246194660663605
1441357244.692368,52,5168661,1,2,9,3,6,5,12,4,11,7,6,13,8,10,.04336319863796234
1441357244.693556,52,5170935,1,2,9,3,6,5,12,4,11,10,6,13,8,7,.04813065752387047
1441361193.484481,53,49,1,2,3,4,5,6,7,8,10,11,9,5,12,13,17732425476424396e-21
1441361193.484627,53,50,1,2,3,4,5,6,7,8,10,11,9,5,13,12,.0001815004798118025
1441361193.484731,53,56,1,2,3,4,5,6,7,8,11,10,9,5,13,12,.00026888237334787846
1441361193.485084,53,568,1,2,3,4,5,6,7,13,11,10,9,5,8,12,.00029353683930821717
1441361193.485401,53,1029,1,2,3,4,5,6,12,7,11,8,9,5,13,10,.00030248414259403944
1441361193.485777,53,1629,1,2,3,4,5,6,12,8,7,11,9,5,13,10,.0003360629780218005
1441361193.486082,53,2015,1,2,3,4,5,6,12,13,7,11,9,5,8,10,.00036687738611362875
1441361193.486323,53,2349,1,2,3,4,5,6,12,8,11,7,9,5,13,10,.00041356394649483263
1441361193.486587,53,2735,1,2,3,4,5,6,12,13,11,7,9,5,8,10,.0004514845786616206
1441361193.487387,53,4527,1,2,3,4,5,6,12,8,11,10,9,5,13,7,.00045903216232545674
1441361193.48772,53,5039,1,2,3,4,5,6,12,13,11,10,9,5,8,7,.0005011220928281546
1441361193.502072,53,40370,1,2,3,4,6,5,7,8,10,11,9,6,13,12,.0008198681753128767
1441361193.502237,53,40376,1,2,3,4,6,5,7,8,11,10,9,6,13,12,.0012145870132371783
1441361193.502544,53,40888,1,2,3,4,6,5,7,13,11,10,9,6,8,12,.0013259552652016282
1441361193.502816,53,41349,1,2,3,4,6,5,12,7,11,8,9,6,13,10,.0013663717545568943
1441361193.503145,53,41949,1,2,3,4,6,5,12,8,7,11,9,6,13,10,.0015180532354861498
1441361193.503411,53,42335,1,2,3,4,6,5,12,13,7,11,9,6,8,10,.0016572470776736736
1441361193.522835,53,42669,1,2,3,4,6,5,12,8,11,7,9,6,13,10,.0018681380897760391
1441361193.523267,53,43055,1,2,3,4,6,5,12,13,11,7,9,6,8,10,.0020394320599734783
1441361193.524272,53,44847,1,2,3,4,6,5,12,8,11,10,9,6,13,7,.0020735259167850018
1441361193.524742,53,45359,1,2,3,4,6,5,12,13,11,10,9,6,8,7,.002263652393594384
1441361193.526192,53,48076,1,2,3,4,10,5,6,13,11,7,9,10,8,12,.0023950915783643723
1441361193.534014,53,65115,1,2,3,4,10,5,12,8,11,6,9,10,13,7,.003298725001513958
1441361193.534438,53,65501,1,2,3,4,10,5,12,13,11,6,9,10,8,7,.00360119272954762
1441361193.732445,53,362936,1,2,3,5,4,6,7,8,11,10,9,4,13,12,.004394120071083307
1441361193.732941,53,363448,1,2,3,5,4,6,7,13,11,10,9,4,8,12,.004797027911990881
1441361193.733265,53,363909,1,2,3,5,4,6,12,7,11,8,9,4,13,10,.004943246021866798
1441361193.73361,53,364509,1,2,3,5,4,6,12,8,7,11,9,4,13,10,.0054919966496527195
1441361193.733872,53,364895,1,2,3,5,4,6,12,13,7,11,9,4,8,10,.00599557114765048
1441361193.734098,53,365229,1,2,3,5,4,6,12,8,11,7,9,4,13,10,.0067585306242108345
1441361193.734362,53,365615,1,2,3,5,4,6,12,13,11,7,9,4,8,10,.007378237321972847
1441361193.735171,53,367407,1,2,3,5,4,6,12,8,11,10,9,4,13,7,.007501581218093634
1441361193.735502,53,367919,1,2,3,5,4,6,12,13,11,10,9,4,8,7,.008189419284462929
1441361193.752924,53,409269,1,2,3,12,4,5,6,7,11,8,9,4,13,10,.009080522693693638
1441361193.753367,53,409869,1,2,3,12,4,5,6,8,7,11,9,4,13,10,.010088552720844746
1441361193.753634,53,410255,1,2,3,12,4,5,6,13,7,11,9,4,8,10,.011013595387339592
1441361193.753869,53,410589,1,2,3,12,4,5,6,8,11,7,9,4,13,10,.012415116652846336
1441361193.754126,53,410975,1,2,3,12,4,5,6,13,11,7,9,4,8,10,.013553488999605179
1441361193.75499,53,412767,1,2,3,12,4,5,6,8,11,10,9,4,13,7,.013780067674815655
1441361193.755332,53,413279,1,2,3,12,4,5,6,13,11,10,9,4,8,7,.015043595805764198
1441361194.106778,53,942467,1,2,3,12,10,4,6,13,11,5,9,10,8,7,.016316227614879608
1441361194.260478,53,1194081,1,2,3,12,10,5,4,8,11,6,9,10,13,7,.022037068381905556
1441361194.260829,53,1194467,1,2,3,12,10,5,4,13,11,6,9,10,8,7,.024057703092694283
1441361195.855192,53,3671469,1,2,4,3,6,5,12,8,11,7,9,6,13,10,.024498796090483665
1441361195.855633,53,3671855,1,2,4,3,6,5,12,13,11,7,9,6,8,10,.026745149865746498
1441361195.856668,53,3673647,1,2,4,3,6,5,12,8,11,10,9,6,13,7,.0271922517567873
1441361195.857132,53,3674159,1,2,4,3,6,5,12,13,11,10,9,6,8,7,.029685575515031815
1441361195.858741,53,3676876,1,2,4,3,10,5,6,13,11,7,9,10,8,12,.03140927851200104
1441361195.867109,53,3693915,1,2,4,3,10,5,12,8,11,6,9,10,13,7,.04325953871011734
1441361195.867451,53,3694301,1,2,4,3,10,5,12,13,11,6,9,10,8,7,.047226108610630035
1441365200.02017,54,40369,1,2,3,4,6,5,7,8,10,11,9,12,6,13,.0001436471357010305
1441365200.02041,54,40370,1,2,3,4,6,5,7,8,10,11,9,13,6,12,.0004062070802319795
1441365200.020523,54,40376,1,2,3,4,6,5,7,8,11,10,9,13,6,12,.0006017721607349813
1441365200.021072,54,41349,1,2,3,4,6,5,12,7,11,8,9,13,6,10,.000676974537782371
1441365200.021472,54,41949,1,2,3,4,6,5,12,8,7,11,9,13,6,10,.0007521257502958179
1441365200.021888,54,42669,1,2,3,4,6,5,12,8,11,7,9,13,6,10,.0009255766635760665
1441365200.023092,54,44847,1,2,3,4,6,5,12,8,11,10,9,13,6,7,.0010273369261994958
1441365200.029641,54,60669,1,2,3,4,7,5,12,8,11,6,9,13,7,10,.001296974834986031
1441365200.031909,54,65751,1,2,3,4,7,5,12,8,11,10,6,13,7,9,.0013369184453040361
1441365200.226899,54,362930,1,2,3,5,4,6,7,8,10,11,9,13,4,12,.0029773844871670008
1441365200.227061,54,362936,1,2,3,5,4,6,7,8,11,10,9,13,4,12,.004410821478813887
1441365200.227531,54,363909,1,2,3,5,4,6,12,7,11,8,9,13,4,10,.004962034523487091
1441365200.227844,54,364509,1,2,3,5,4,6,12,8,7,11,9,13,4,10,.005512870382517576
1441365200.228218,54,365229,1,2,3,5,4,6,12,8,11,7,9,13,4,10,.006784218829125166
1441365200.229275,54,367407,1,2,3,5,4,6,12,8,11,10,9,13,4,7,.007530093193054199
1441365200.237906,54,387455,1,2,3,5,4,8,12,13,11,6,9,10,4,7,.008349466137588024
1441365200.246441,54,409269,1,2,3,12,4,5,6,7,11,8,9,13,4,10,.009115036576986313
1441365200.246837,54,409869,1,2,3,12,4,5,6,8,7,11,9,13,4,10,.010126898065209389
1441365200.247233,54,410589,1,2,3,12,4,5,6,8,11,7,9,13,4,10,.012462304905056953
1441365200.248267,54,412767,1,2,3,12,4,5,6,8,11,10,9,13,4,7,.01383244339376688
1441365202.378584,54,3689469,1,2,4,3,7,5,12,8,11,6,9,13,7,10,.017008550465106964
1441365202.381163,54,3694551,1,2,4,3,7,5,12,8,11,10,6,13,7,9,.01753237098455429
1441365202.595157,54,4032056,1,2,6,3,4,5,7,8,11,10,9,13,4,12,.0188374575227499
1441365202.59571,54,4033029,1,2,6,3,4,5,12,7,11,8,9,13,4,10,.021191542968153954
1441365202.596042,54,4033629,1,2,6,3,4,5,12,8,7,11,9,13,4,10,.02354402095079422
1441365202.596418,54,4034349,1,2,6,3,4,5,12,8,11,7,9,13,4,10,.028973611071705818
1441365202.59741,54,4036527,1,2,6,3,4,5,12,8,11,10,9,13,4,7,.03215904161334038
1441365202.60774,54,4061775,1,2,9,3,4,5,12,8,11,10,6,13,4,7,.03411731868982315
1441369198.188404,55,49,1,2,3,4,5,6,7,8,10,11,9,12,13,5,.0004293086822144687
1441369198.188518,55,51,1,2,3,4,5,6,7,8,10,12,9,11,13,5,.00043634502799250185
1441369198.188615,55,55,1,2,3,4,5,6,7,8,11,10,9,12,13,5,.0006359957624226809
1441369198.188712,55,61,1,2,3,4,5,6,7,8,11,12,9,10,13,5,.0011644195765256882
1441369198.189061,55,694,1,2,3,4,5,6,7,13,11,12,9,10,8,5,.0012711879098787904
1441369198.189281,55,1023,1,2,3,4,5,6,12,7,11,8,9,10,13,5,.0015764895360916853
1441369198.18955,55,1407,1,2,3,4,5,6,12,7,11,10,9,13,8,5,.0019328963244333863
1441369198.190011,55,2343,1,2,3,4,5,6,12,8,11,7,9,10,13,5,.002155416179448366
1441369198.190327,55,2855,1,2,3,4,5,6,12,13,11,7,9,10,8,5,.0023530512116849422
1441369198.198944,55,23011,1,2,3,4,5,11,12,13,7,6,9,10,8,5,.0023708026856184006
1441369198.235008,55,62595,1,2,3,4,10,5,12,7,11,6,9,13,8,10,.002665158361196518
1441369198.237825,55,69051,1,2,3,4,10,5,12,9,11,7,6,13,8,10,.0031429468654096127
1441369198.434293,55,362941,1,2,3,5,4,6,7,8,11,12,9,10,13,4,.0033829351887106895
1441369198.434713,55,363574,1,2,3,5,4,6,7,13,11,12,9,10,8,4,.0036931252107024193
1441369198.434941,55,363903,1,2,3,5,4,6,12,7,11,8,9,10,13,4,.004580103792250156
1441369198.435184,55,364287,1,2,3,5,4,6,12,7,11,10,9,13,8,4,.005615556612610817
1441369198.435639,55,365223,1,2,3,5,4,6,12,8,11,7,9,10,13,4,.006262033712118864
1441369198.435954,55,365735,1,2,3,5,4,6,12,13,11,7,9,10,8,4,.0068362136371433735
1441369198.444588,55,385891,1,2,3,5,4,11,12,13,7,6,9,10,8,4,.006887785624712706
1441369198.454187,55,409263,1,2,3,12,4,5,6,7,11,8,9,10,13,4,.008413447067141533
1441369198.454509,55,409647,1,2,3,12,4,5,6,7,11,10,9,13,8,4,.010315525345504284
1441369198.455016,55,410583,1,2,3,12,4,5,6,8,11,7,9,10,13,4,.011503074318170547
1441369198.455333,55,411095,1,2,3,12,4,5,6,13,11,7,9,10,8,4,.012557818554341793
