0,386835,2.345000,0.02925486080689269,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,388143,2.351000,0.030704248201752913,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,391755,2.356000,0.03327038962671866,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,391875,2.357000,0.034797694034778004,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,381649,2.415000,0.01759484800907258,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Penn_State,0.658,9,Minnesota,0.5932,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,381769,2.415000,0.018402553876809395,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,383077,2.417000,0.01931428030061106,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,386689,2.423000,0.020928492589644347,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,386809,2.423000,0.02188923213447167,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,365823,2.550000,0.00936949080817669,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Purdue,0.342,7,Minnesota,0.6015,8,Penn_State,0.658,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,378038,2.504000,0.010502074489850527,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Minnesota,0.463,7,Nebraska,0.8325,8,Penn_State,0.658,9,Rutgers,0.5624,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,0,Michigan_State,0.992
0,378157,2.504000,0.011707292015999873,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Minnesota,0.463,7,Northwestern,0.6685,8,Penn_State,0.658,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan_State,0.992
0,366540,2.551000,0.00966535786713082,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Purdue,0.4068,10,Nebraska,0.8271,11,Wisconsin,0.6711,12,Northwestern,0.7375,0,OSU,0.9587
0,366543,2.551000,0.01267260984908056,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,366769,2.551000,0.012696010961319762,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Penn_State,0.658,9,Minnesota,0.5932,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,OSU,0.9587
0,380943,2.508000,0.012586950957249708,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Purdue,0.342,7,Minnesota,0.6015,8,Penn_State,0.658,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,381660,2.509000,0.012984418038136472,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Purdue,0.4068,10,Nebraska,0.8271,11,Wisconsin,0.6711,12,Northwestern,0.7375,0,Michigan_State,0.992
0,381663,2.509000,0.017024352970337917,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,381889,2.509000,0.017055789967089417,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Penn_State,0.658,9,Minnesota,0.5932,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan_State,0.992
0,386703,2.516000,0.020249907518353552,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,386929,2.517000,0.020287300791271577,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Minnesota,0.5932,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan_State,0.992
0,386655,2.580000,0.01310058948366227,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Minnesota,0.4886,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,386715,2.580000,0.013371609325584451,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Purdue,0.342,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,386835,2.580000,0.013985443972396396,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Purdue,0.342,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,391755,2.587000,0.014965916846421312,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Penn_State,0.658,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,391875,2.588000,0.015652939482063453,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Purdue,0.4801,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,593722,2.717000,0.02458927326057104,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,1,Minnesota,0.9635
0,729392,2.815000,0.01528663462169011,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Penn_State,0.5848,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,0,Michigan,0.995
0,729400,2.815000,0.018568069927405777,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,0,Michigan,0.995
0,741037,2.831000,0.01867120627717853,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,Penn_State,0.658,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan,0.995
0,744543,2.836000,0.020194382204645103,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Penn_State,0.658,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,744769,2.836000,0.021160424415029074,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Penn_State,0.658,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan,0.995
0,746077,2.838000,0.02220878532228075,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan,0.995
0,749583,2.843000,0.024020552954162055,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,749809,2.844000,0.0251696283670829,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan,0.995
0,362879,3.074000,0.004579890932439322,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Minnesota,0.463,7,Northwestern,0.6685,8,OSU,0.8482,9,Penn_State,0.5848,10,Purdue,0.4829,11,Rutgers,0.3341,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,362880,3.075000,0.005114038171844441,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Minnesota,0.463,7,Northwestern,0.6685,8,OSU,0.8482,9,Penn_State,0.5848,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Rutgers,0.446,1,Nebraska,0.9635
0,362889,3.075000,0.006211819719396902,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Minnesota,0.463,7,Northwestern,0.6685,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Rutgers,0.446,1,Nebraska,0.9635
0,362893,3.075000,0.008778607322666793,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Minnesota,0.463,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Penn_State,0.6659,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,365800,3.079000,0.009438211645558157,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Purdue,0.342,7,Minnesota,0.6015,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Nebraska,0.9635
0,366512,3.080000,0.01050956907925471,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Penn_State,0.5848,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Nebraska,0.9635
0,366520,3.080000,0.012765557521314514,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Nebraska,0.9635
0,366625,3.080000,0.012789130269778312,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Minnesota,0.5932,10,Purdue,0.4829,11,Penn_State,0.6659,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,381770,3.208000,0.01305016615617768,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan_State,0.721,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Nebraska,0.9635
0,383078,3.210000,0.013696716705587194,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Nebraska,0.9635
0,386690,3.215000,0.014841434918300868,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Nebraska,0.9635
0,386810,3.215000,0.015522743109367054,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Nebraska,0.9635
0,391852,3.222000,0.01576774647965931,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Maryland,0.5455,5,Purdue,0.4801,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Nebraska,0.9635
0,593722,3.322000,0.020829148875689964,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,0,Michigan_State,0.992
0,635115,3.381000,0.023558498354265687,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Penn_State,0.7923,5,Purdue,0.4801,6,Maryland,0.537,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,635235,3.381000,0.024639970461668766,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Penn_State,0.7923,5,Purdue,0.4801,6,Maryland,0.537,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,746077,3.571000,0.020798803390359145,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,2,Iowa,0.9916
0,749583,3.580000,0.022495546288166846,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,749809,3.582000,0.02357166968920939,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,2,Iowa,0.9916
0,956602,3.730000,0.025841877231362283,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,0,Michigan,0.995
0,789903,3.752000,0.025291351314841466,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,790129,3.752000,0.025488715562323513,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,2,Iowa,0.9916
0,830210,3.887000,0.02672797294404083,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,2,Iowa,0.9916
0,830343,3.888000,0.026881126432980535,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,2,Iowa,0.9916
0,830455,3.888000,0.028167043602110583,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Michigan,0.9192,12,Wisconsin,0.8023,2,Iowa,0.9916
0,1088797,4.000000,0.021804205652880652,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Penn_State,0.9505
0,1092303,4.005000,0.023582968132120807,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,1092529,4.005000,0.02471111072301068,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Penn_State,0.9505
0,1097343,4.012000,0.025900188089167824,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,1097569,4.013000,0.026102303471150695,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Penn_State,0.9505
0,593602,3.992000,0.02247386577417971,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan,0.7923,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,1,Northwestern,0.9787
0,729400,4.087000,0.02279278730293386,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,0,Michigan_State,0.992
0,956235,4.168000,0.03178013264138073,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,1114623,4.298000,0.028228042495294967,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Purdue,0.4801,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,1117515,4.303000,0.03199136417532957,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,746077,4.341000,0.017929424302217625,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Indiana,0.8564
0,749583,4.419000,0.019392086493671863,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
