0,362879,1.058706,0.0015186769640278648,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,Northwestern,0.1841,9,OSU,0.6804,10,Penn_State,0.6508,11,Rutgers,0.3538,12,Wisconsin,0.7482,0,Purdue,0.9394
0,362880,1.058779,0.0016172577210287488,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,Northwestern,0.1841,9,OSU,0.6804,10,Penn_State,0.6508,11,Wisconsin,0.6227,12,Rutgers,0.4527,0,Purdue,0.9394
0,362883,1.058800,0.0020555714922468925,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,Northwestern,0.1841,9,OSU,0.6804,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Rutgers,0.4527,0,Purdue,0.9394
0,362891,1.058821,0.0028987066445210065,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,Northwestern,0.1841,9,Rutgers,0.5793,10,OSU,0.7988,11,Penn_State,0.6462,12,Wisconsin,0.7482,0,Purdue,0.9394
0,362903,1.058845,0.004600770655768204,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,OSU,0.8159,9,Northwestern,0.4651,10,Penn_State,0.6508,11,Rutgers,0.3538,12,Wisconsin,0.7482,0,Purdue,0.9394
0,362904,1.058862,0.004899417086033517,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,OSU,0.8159,9,Northwestern,0.4651,10,Penn_State,0.6508,11,Wisconsin,0.6227,12,Rutgers,0.4527,0,Purdue,0.9394
0,362907,1.058881,0.006227270990718497,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,OSU,0.8159,9,Northwestern,0.4651,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Rutgers,0.4527,0,Purdue,0.9394
0,362914,1.058901,0.006613263666327323,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,OSU,0.8159,9,Penn_State,0.5744,10,Wisconsin,0.7971,11,Rutgers,0.3538,12,Northwestern,0.711,0,Purdue,0.9394
0,362915,1.058918,0.00828240729441062,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,OSU,0.8159,9,Rutgers,0.5793,10,Northwestern,0.515,11,Penn_State,0.6462,12,Wisconsin,0.7482,0,Purdue,0.9394
0,362918,1.058938,0.009584306806642325,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,OSU,0.8159,9,Rutgers,0.5793,10,Penn_State,0.6508,11,Wisconsin,0.6227,12,Northwestern,0.711,0,Purdue,0.9394
0,362920,1.058955,0.012181872801417032,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Minnesota,0.4676,7,Nebraska,0.8006,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Purdue,0.9394
0,363640,1.059376,0.01325352651957767,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Nebraska,0.6915,7,Minnesota,0.589,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Purdue,0.9394
0,366543,1.061053,0.015091833175807635,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Penn_State,0.5744,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,366652,1.061132,0.016289732737400968,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Purdue,0.9394
0,383103,1.070392,0.01756103120667186,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Minnesota,0.589,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,386715,1.088407,0.01805244974692774,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,386835,1.088516,0.018817171958153574,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,388143,1.161205,0.020299898373539266,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Minnesota,0.589,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,391755,1.163265,0.020867959913244145,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,391875,1.163352,0.021751950322985852,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,593355,1.172447,0.01282965899142247,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,593475,1.172567,0.012867710412327779,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,589743,1.198463,0.01390015892443274,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Penn_State,0.7619,5,Purdue,0.4826,6,Maryland,0.5324,7,Minnesota,0.589,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,593722,1.200821,0.014324451768323641,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,0,Michigan_State,0.9824
0,593355,1.269458,0.01883956569504562,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,593475,1.269572,0.018895441867936475,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,639950,1.299596,0.013277020680268623,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Maryland,0.5473,1,Wisconsin,0.934
0,593355,1.314156,0.010788725358200968,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,593475,1.314267,0.01082072358433552,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,593355,1.338654,0.009779996238022429,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,593475,1.338792,0.009809002679546253,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,593722,1.379611,0.01642258302360194,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan,0.7619,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,1,Minnesota,0.9416
0,755355,1.408875,0.013436917436810393,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Purdue,0.485,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,755475,1.409020,0.013476769922476602,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,744769,1.386123,0.013506455032854489,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,OSU,0.8762,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,2,Iowa,0.9819
0,746077,1.386920,0.014570715788932386,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,2,Iowa,0.9819
0,749583,1.388887,0.014757498345117021,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,749809,1.389032,0.015612959246354315,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,2,Iowa,0.9819
0,589743,1.409610,0.010938739236051615,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Maryland,0.5324,7,Minnesota,0.589,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,593722,1.411928,0.011272636769473859,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,0,Michigan,0.9878
0,754635,1.410084,0.010540331641200641,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,754755,1.410214,0.01057159315766254,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Purdue,0.4826,6,Rutgers,0.6227,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,729400,1.483845,0.015250658063226476,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Michigan_State,0.9824
0,744543,1.492487,0.018787202784996564,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,744769,1.492638,0.019125049261463342,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Michigan_State,0.9824
0,749583,1.495383,0.021717307074405136,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,749809,1.495531,0.02210784502501981,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Michigan_State,0.9824
0,754635,1.505310,0.013310291763360585,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,754755,1.505445,0.013349768690580455,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Purdue,0.4826,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,729400,1.531079,0.012534096561356173,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Michigan,0.9878
0,789903,1.518967,0.01696590244708277,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,790129,1.519142,0.01727099684710721,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,2,Iowa,0.9819
0,741037,1.539896,0.01371460695588221,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Michigan,0.9878
0,744543,1.541954,0.01389041502059191,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Penn_State,0.6392,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,744769,1.542103,0.014695612939249134,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Michigan,0.9878
0,746077,1.542868,0.015853575121014013,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Michigan,0.9878
0,749583,1.544889,0.016056802699443436,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,749809,1.545037,0.016987581520286083,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Michigan,0.9878
0,830343,1.597232,0.017445655902696318,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,2,Iowa,0.9819
0,830455,1.597383,0.018456943600121973,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,2,Iowa,0.9819
0,749703,1.618906,0.011215773997827388,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,749815,1.619032,0.011383702133559787,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Minnesota,0.5817,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,956362,1.671607,0.01503160603745982,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,1,Northwestern,0.9621
0,956482,1.671744,0.015076188202005,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,1,Northwestern,0.9621
0,744769,1.724883,0.011357857134767238,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,OSU,0.8762,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Indiana,0.8075
0,746077,1.725710,0.012252815996457353,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Indiana,0.8075
0,749583,1.727748,0.01240988530763125,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,749809,1.727905,0.013129260056741783,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Indiana,0.8075
0,997995,1.727524,0.016262018161121623,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Maryland,0.5324,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,998115,1.727633,0.016310249598779653,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Maryland,0.5324,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,789903,1.772760,0.01426697795147799,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,790129,1.772956,0.014523538136934947,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Indiana,0.8075
